transaction_id,artwork_id,customer_id,gallery_id,sale_date,sale_price,payment_method
4831,2095,629,2,2023-07-03,4547.34,Wire Transfer
4832,337,429,5,2024-02-16,5410.27,Wire Transfer
4833,802,342,2,2025-10-07,9214.31,Wire Transfer
4834,1624,703,5,2024-09-21,1589.55,Cash
4835,1037,781,3,2024-07-31,1176.79,Credit Card
4836,1729,718,2,2024-11-04,8593.34,Credit Card
4837,700,636,1,2025-09-02,7861.13,Debit Card
4838,1797,536,5,2022-12-29,3005.47,Wire Transfer
4839,338,660,2,2024-06-14,3580.22,Debit Card
4840,250,739,3,2023-08-08,3447.64,Credit Card
4841,1995,702,3,2022-01-18,6654.18,Credit Card
4842,1173,334,1,2022-07-02,1081.51,Wire Transfer
4843,1843,645,3,2023-04-20,5149.32,Debit Card
4844,1849,681,3,2024-04-04,1771.79,Wire Transfer
4845,2086,345,2,2025-07-10,8287.52,Credit Card
4846,454,434,5,2025-03-01,4116.3,Credit Card
4847,1854,321,4,2024-03-18,5511.94,Wire Transfer
4848,910,422,3,2022-04-18,778.52,Debit Card
4849,2073,370,3,2023-02-22,1053.51,Cash
4850,2101,652,4,2023-06-20,6913.02,Wire Transfer
4851,763,661,3,2024-06-26,7784.32,Credit Card
4852,957,348,2,2022-04-05,7245.34,Cash
4853,2139,791,2,2024-02-14,7501.68,Wire Transfer
4854,1650,339,4,2025-08-09,1493.89,Cash
4855,747,587,3,2024-10-26,7087.78,Wire Transfer
4856,1526,790,3,2025-03-09,2226.6,Credit Card
4857,1122,310,5,2024-09-22,1431.15,Wire Transfer
4858,781,330,3,2022-10-29,7693.03,Cash
4859,1573,544,2,2022-06-11,8949.36,Debit Card
4860,2056,574,1,2025-04-26,7308.74,Credit Card
4861,2157,744,1,2024-10-12,8152.95,Credit Card
4862,249,388,1,2024-04-19,9915.34,Cash
4863,1117,544,1,2022-10-04,1780.18,Wire Transfer
4864,1298,681,3,2024-05-30,9668.95,Wire Transfer
4865,904,629,3,2022-02-15,6211.38,Wire Transfer
4866,461,779,5,2022-06-23,8225.9,Credit Card
4867,556,315,3,2023-04-01,6676.61,Credit Card
4868,1806,304,1,2023-10-10,5915.36,Cash
4869,1826,491,4,2022-06-26,7184.38,Wire Transfer
4870,1484,468,4,2022-06-25,3542.46,Wire Transfer
4871,838,309,2,2024-11-25,9280.58,Cash
4872,943,409,2,2024-04-11,1595.28,Credit Card
4873,1519,437,3,2024-02-19,3521.3,Credit Card
4874,1210,454,4,2023-10-23,796.04,Debit Card
4875,1131,688,1,2025-11-26,3077.57,Debit Card
4876,841,509,1,2022-03-14,2573.02,Wire Transfer
4877,992,572,1,2022-09-21,971.49,Credit Card
4878,1537,443,3,2024-08-03,5171.85,Wire Transfer
4879,812,399,3,2022-07-19,4952.04,Credit Card
4880,2062,677,5,2024-05-10,1238.58,Debit Card
4881,1009,608,1,2024-04-08,2987.58,Cash
4882,1406,369,1,2025-11-18,9556.56,Credit Card
4883,886,547,3,2025-07-13,1552.0,Debit Card
4884,2052,561,3,2025-10-12,3397.68,Debit Card
4885,1588,576,5,2022-06-15,840.69,Credit Card
4886,388,379,5,2025-06-21,1914.43,Wire Transfer
4887,1793,446,2,2022-07-08,7144.27,Credit Card
4888,1767,411,4,2024-07-13,3983.81,Debit Card
4889,1820,558,1,2024-11-17,4794.73,Credit Card
4890,1888,393,1,2022-08-23,1991.29,Cash
4891,1185,313,5,2024-07-12,6980.33,Wire Transfer
4892,748,560,5,2022-03-18,7639.46,Credit Card
4893,925,726,2,2023-03-05,2220.56,Debit Card
4894,1126,409,4,2025-09-06,927.44,Debit Card
4895,1632,630,2,2022-09-08,1268.94,Wire Transfer
4896,1076,489,4,2022-04-06,6741.93,Credit Card
4897,818,395,1,2023-10-10,1787.35,Debit Card
4898,614,405,2,2025-05-26,5192.23,Wire Transfer
4899,1566,308,5,2022-04-22,1950.09,Cash
4900,1444,367,2,2023-06-04,2116.41,Wire Transfer
4901,1103,796,2,2025-08-06,541.42,Credit Card
4902,363,491,1,2022-06-22,3547.83,Credit Card
4903,2175,666,5,2023-03-30,1353.07,Debit Card
4904,1444,556,5,2025-02-10,4242.63,Cash
4905,470,309,3,2024-03-04,6178.95,Credit Card
4906,832,778,3,2025-04-30,3991.55,Debit Card
4907,1106,417,3,2022-06-12,7198.28,Wire Transfer
4908,2072,567,1,2025-09-06,7543.79,Wire Transfer
4909,1624,399,2,2025-09-26,7117.76,Credit Card
4910,1406,785,5,2022-08-15,9398.78,Cash
4911,1842,598,5,2022-02-19,2754.3,Debit Card
4912,1953,697,2,2025-12-16,2299.84,Credit Card
4913,405,464,5,2023-12-06,6292.26,Debit Card
4914,782,676,2,2024-04-15,6151.33,Wire Transfer
4915,1780,441,1,2024-06-18,5345.93,Debit Card
4916,1041,568,1,2025-02-26,541.36,Wire Transfer
4917,2037,337,1,2025-03-31,5774.76,Cash
4918,1452,374,2,2022-10-11,9361.58,Cash
4919,1920,373,2,2022-12-12,3678.49,Wire Transfer
4920,1843,608,4,2025-07-04,9692.19,Credit Card
4921,796,499,5,2025-04-11,3889.19,Wire Transfer
4922,2074,430,5,2024-06-20,1828.62,Debit Card
4923,450,546,4,2025-12-23,4284.83,Debit Card
4924,1075,612,4,2024-12-09,5198.81,Debit Card
4925,1665,360,1,2022-11-12,6479.91,Credit Card
4926,1757,579,4,2025-05-21,5296.34,Cash
4927,396,403,2,2023-08-29,5598.83,Cash
4928,890,596,3,2022-02-22,728.64,Debit Card
4929,2153,620,2,2023-04-15,2909.39,Credit Card
4930,1743,787,4,2025-01-19,3451.62,Debit Card
4931,1294,641,5,2025-11-02,9877.34,Cash
4932,839,451,2,2023-02-08,3307.89,Wire Transfer
4933,1623,457,5,2022-12-26,9017.5,Debit Card
4934,872,506,2,2024-04-02,3394.99,Debit Card
4935,1984,774,5,2025-03-31,1413.05,Debit Card
4936,1427,479,2,2024-12-25,2852.37,Cash
4937,1372,497,5,2024-03-28,3091.87,Credit Card
4938,1696,523,3,2024-07-10,9793.36,Wire Transfer
4939,1879,389,1,2022-12-20,6905.77,Wire Transfer
4940,1144,587,2,2023-09-24,9350.97,Wire Transfer
4941,399,734,3,2023-01-08,8432.45,Debit Card
4942,2141,576,1,2025-07-15,5996.69,Cash
4943,1650,536,2,2022-06-14,6916.19,Wire Transfer
4944,1890,483,3,2024-09-19,6435.95,Debit Card
4945,692,509,3,2023-01-16,6829.5,Credit Card
4946,2112,793,3,2023-11-26,3015.35,Debit Card
4947,1096,430,4,2023-03-14,4377.19,Wire Transfer
4948,342,453,5,2023-04-17,6129.85,Wire Transfer
4949,1537,313,1,2023-01-16,841.32,Credit Card
4950,365,422,5,2025-01-04,5086.93,Cash
4951,514,659,5,2023-06-18,8667.41,Credit Card
4952,221,520,5,2024-11-26,5177.49,Credit Card
4953,1306,406,3,2023-10-28,5747.07,Wire Transfer
4954,1805,675,5,2024-03-09,2418.1,Wire Transfer
4955,1355,370,4,2024-03-04,8046.26,Cash
4956,1823,495,2,2025-11-25,3909.34,Wire Transfer
4957,1954,486,3,2023-06-20,9587.58,Credit Card
4958,2157,399,1,2022-10-31,9940.29,Credit Card
4959,1184,382,2,2025-08-24,9202.01,Cash
4960,505,375,2,2022-09-13,1306.33,Wire Transfer
4961,2139,674,2,2025-05-03,3665.24,Wire Transfer
4962,571,640,5,2022-08-08,9478.81,Credit Card
4963,2081,492,5,2024-08-19,8143.07,Credit Card
4964,1053,625,3,2022-08-08,9156.24,Wire Transfer
4965,584,767,5,2025-09-09,5939.26,Debit Card
4966,2132,514,5,2024-04-04,5063.78,Credit Card
4967,645,615,5,2023-04-26,1511.72,Credit Card
4968,625,744,3,2022-07-24,8474.98,Credit Card
4969,361,767,3,2023-06-26,7578.84,Cash
4970,1402,682,4,2024-10-26,1059.33,Wire Transfer
4971,829,667,4,2023-07-17,2489.44,Wire Transfer
4972,1932,618,4,2022-12-26,5794.14,Wire Transfer
4973,1095,444,4,2024-04-23,7001.82,Credit Card
4974,690,684,2,2023-09-03,1807.87,Wire Transfer
4975,1217,516,2,2022-08-31,2825.84,Wire Transfer
4976,527,661,4,2022-08-13,2334.55,Wire Transfer
4977,798,624,4,2024-10-29,2589.97,Cash
4978,1215,315,1,2025-11-24,9246.77,Cash
4979,489,517,2,2022-12-07,7300.29,Credit Card
4980,793,792,1,2025-02-02,7502.52,Wire Transfer
4981,1888,739,1,2022-05-08,8042.96,Credit Card
4982,1797,335,5,2023-07-12,3887.44,Credit Card
4983,773,483,3,2024-01-10,7788.25,Credit Card
4984,1578,570,2,2023-01-28,9794.93,Credit Card
4985,228,733,4,2024-02-13,7134.75,Credit Card
4986,1154,767,4,2025-07-12,4459.15,Credit Card
4987,243,658,3,2025-10-10,7305.42,Cash
4988,1905,400,2,2022-05-27,9057.55,Debit Card
4989,623,307,4,2023-02-01,1723.23,Cash
4990,1822,330,4,2025-11-30,3020.3,Credit Card
4991,377,767,5,2023-01-30,9233.31,Debit Card
4992,729,605,1,2024-10-08,9489.21,Debit Card
4993,1834,773,4,2023-01-06,5099.32,Wire Transfer
4994,1166,444,2,2023-06-05,4058.23,Credit Card
4995,1718,411,3,2022-10-07,3186.43,Credit Card
4996,398,532,5,2025-06-04,5238.14,Cash
4997,810,479,2,2025-07-12,9378.05,Debit Card
4998,1801,372,5,2023-03-10,1923.19,Debit Card
4999,1042,510,1,2025-04-17,4488.39,Credit Card
5000,1053,520,4,2023-06-08,9160.27,Wire Transfer
5001,1741,380,2,2022-05-25,3816.63,Credit Card
5002,1738,800,3,2025-01-11,7796.77,Debit Card
5003,222,383,1,2024-05-20,4197.97,Wire Transfer
5004,1336,342,1,2023-02-05,8146.8,Wire Transfer
5005,1281,573,5,2023-01-05,9819.52,Debit Card
5006,1290,491,1,2025-11-25,4184.31,Credit Card
5007,1042,473,2,2025-06-13,8528.44,Credit Card
5008,298,761,5,2025-03-28,9889.96,Credit Card
5009,1368,307,1,2022-07-06,9846.39,Cash
5010,2104,455,3,2025-01-07,4620.83,Cash
5011,635,310,2,2022-11-10,5114.73,Wire Transfer
5012,837,334,3,2025-11-27,3382.31,Credit Card
5013,1903,336,3,2022-03-18,3483.18,Cash
5014,1310,709,5,2023-05-30,5178.47,Wire Transfer
5015,788,306,4,2023-09-18,2404.93,Debit Card
5016,544,708,5,2025-04-18,7255.67,Debit Card
5017,2160,702,2,2025-01-23,5594.93,Credit Card
5018,1518,515,2,2023-07-02,9031.64,Debit Card
5019,2180,434,5,2024-04-05,8200.53,Debit Card
5020,771,585,4,2025-05-04,3563.48,Debit Card
5021,1874,426,5,2022-01-27,5305.14,Wire Transfer
5022,811,709,2,2025-03-17,7629.89,Debit Card
5023,1928,739,4,2025-10-14,2335.4,Debit Card
5024,443,637,2,2022-02-16,800.18,Wire Transfer
5025,2055,474,4,2022-03-08,8596.89,Cash
5026,761,452,4,2023-05-18,1806.73,Wire Transfer
5027,1160,631,5,2022-05-09,8949.41,Cash
5028,232,326,5,2023-12-01,9179.28,Wire Transfer
5029,591,683,5,2024-11-29,4876.65,Credit Card
5030,477,415,4,2024-04-07,8164.43,Debit Card
5031,732,682,4,2022-10-14,3950.32,Cash
5032,1378,782,2,2024-08-14,8653.51,Wire Transfer
5033,583,584,3,2024-09-26,8334.48,Cash
5034,1292,687,5,2025-09-23,1245.92,Cash
5035,2102,375,2,2022-08-03,6034.72,Debit Card
5036,1084,466,2,2024-10-07,6579.99,Cash
5037,414,489,1,2025-08-23,508.14,Wire Transfer
5038,1879,378,5,2024-01-03,9809.22,Credit Card
5039,576,735,2,2023-06-13,4362.39,Credit Card
5040,944,390,1,2022-09-07,5414.76,Debit Card
5041,413,476,5,2025-06-19,2350.64,Wire Transfer
5042,279,321,4,2023-07-30,6303.73,Wire Transfer
5043,1950,354,1,2025-09-12,8200.89,Credit Card
5044,828,484,4,2025-05-22,6065.98,Wire Transfer
5045,804,659,3,2023-07-04,7986.33,Cash
5046,982,522,3,2024-04-17,7445.53,Debit Card
5047,2147,615,3,2022-02-09,2757.75,Credit Card
5048,1605,628,3,2023-01-20,4640.22,Debit Card
5049,1201,479,2,2024-11-02,1911.96,Cash
5050,880,576,3,2024-09-16,898.39,Credit Card
5051,258,412,2,2023-05-31,1099.16,Wire Transfer
5052,2020,524,2,2025-03-26,9453.75,Wire Transfer
5053,1250,514,5,2022-12-11,9853.11,Cash
5054,1081,359,2,2023-11-05,1402.29,Credit Card
5055,647,627,2,2023-11-21,3684.34,Debit Card
5056,266,693,3,2023-05-13,1587.0,Credit Card
5057,2145,409,2,2025-10-25,8425.17,Wire Transfer
5058,1984,685,4,2024-10-14,5214.82,Credit Card
5059,1478,457,3,2024-02-27,6401.99,Credit Card
5060,2123,491,1,2024-01-16,5629.15,Wire Transfer
5061,2192,500,3,2022-08-21,7247.41,Wire Transfer
5062,1268,612,2,2023-06-28,3531.76,Debit Card
5063,1321,496,4,2024-09-09,1806.19,Credit Card
5064,1778,335,3,2025-09-11,667.39,Wire Transfer
5065,1212,679,4,2025-04-07,4734.08,Cash
5066,427,687,1,2023-03-15,9124.43,Wire Transfer
5067,974,546,1,2023-09-26,3400.03,Debit Card
5068,879,537,5,2022-05-02,2361.59,Debit Card
5069,1660,404,5,2022-05-30,9297.41,Cash
5070,2015,307,3,2023-11-18,1501.76,Debit Card
5071,801,583,5,2024-02-14,992.11,Credit Card
5072,579,301,4,2023-01-21,8854.43,Debit Card
5073,1402,519,5,2024-07-27,7158.64,Cash
5074,1651,764,4,2024-10-23,4509.65,Debit Card
5075,2139,530,5,2023-03-13,7647.27,Cash
5076,909,755,5,2025-01-12,7543.68,Debit Card
5077,507,472,5,2022-10-28,880.58,Wire Transfer
5078,979,387,2,2024-03-05,6924.34,Cash
5079,704,341,2,2025-03-20,6588.29,Debit Card
5080,468,423,5,2024-02-24,9655.9,Credit Card
5081,1810,631,4,2025-08-18,9682.91,Cash
5082,208,598,3,2022-03-27,4089.09,Cash
5083,2144,673,1,2024-05-08,6103.5,Debit Card
5084,708,717,2,2024-03-31,1842.9,Wire Transfer
5085,676,478,5,2024-08-22,1131.34,Wire Transfer
5086,1521,363,1,2025-05-01,4611.41,Debit Card
5087,364,784,2,2024-11-25,7053.88,Debit Card
5088,685,465,3,2025-02-27,5893.73,Credit Card
5089,1821,789,4,2023-02-26,4581.74,Debit Card
5090,1296,487,5,2023-07-20,8272.07,Cash
5091,767,683,3,2024-07-04,8047.06,Debit Card
5092,1105,509,2,2024-03-19,7453.45,Credit Card
5093,759,527,5,2025-11-04,1231.81,Debit Card
5094,2135,732,1,2022-09-30,8066.46,Debit Card
5095,2168,689,4,2023-05-28,9234.5,Cash
5096,438,348,2,2024-04-16,1064.7,Wire Transfer
5097,1328,524,4,2025-06-21,4315.88,Debit Card
5098,1434,303,5,2025-09-18,9889.38,Credit Card
5099,754,672,3,2023-05-06,6192.77,Debit Card
5100,1028,475,4,2022-04-08,5378.99,Debit Card
5101,668,746,1,2023-09-08,2185.74,Cash
5102,1678,399,2,2023-07-30,5872.12,Wire Transfer
5103,1492,416,1,2025-12-11,4670.91,Wire Transfer
5104,586,570,4,2023-09-22,1710.71,Wire Transfer
5105,975,747,3,2023-03-23,4911.16,Debit Card
5106,1048,668,3,2023-06-18,2061.79,Cash
5107,587,553,1,2023-08-03,7441.3,Cash
5108,1077,617,5,2025-04-14,9749.66,Debit Card
5109,459,715,5,2022-04-29,4960.98,Cash
5110,483,395,3,2023-04-08,6507.5,Wire Transfer
5111,1850,573,1,2025-11-11,4594.27,Cash
5112,2099,680,1,2022-08-12,1815.31,Debit Card
5113,240,324,1,2024-12-20,9720.28,Debit Card
5114,686,416,4,2023-06-05,1731.0,Credit Card
5115,1129,451,5,2024-04-29,1560.45,Credit Card
5116,420,638,5,2022-05-26,4862.14,Cash
5117,1353,350,4,2023-03-24,6759.43,Cash
5118,1215,506,2,2024-01-02,3871.77,Debit Card
5119,1224,798,4,2022-12-05,2328.91,Credit Card
5120,1744,635,1,2024-03-02,8280.15,Credit Card
5121,813,379,4,2022-11-17,3949.48,Wire Transfer
5122,1128,370,1,2024-08-07,2346.05,Wire Transfer
5123,2116,327,3,2025-08-13,3968.31,Debit Card
5124,888,571,1,2022-05-05,2538.26,Debit Card
5125,1843,350,5,2022-11-13,5434.75,Debit Card
5126,813,592,4,2025-05-17,6848.75,Debit Card
5127,460,547,1,2024-07-11,8095.8,Credit Card
5128,1190,564,2,2022-04-25,2661.84,Debit Card
5129,1166,379,3,2023-12-12,2086.06,Debit Card
5130,566,687,2,2022-11-03,686.23,Credit Card
5131,1982,490,2,2022-10-18,2666.83,Wire Transfer
5132,2011,347,2,2025-10-05,727.1,Debit Card
5133,744,761,3,2025-01-16,3782.0,Wire Transfer
5134,849,661,3,2024-10-13,1884.08,Credit Card
5135,1748,654,3,2022-12-15,6009.01,Wire Transfer
5136,2131,772,3,2022-06-23,4145.4,Credit Card
5137,1014,788,2,2025-06-25,1389.06,Debit Card
5138,2111,652,5,2022-01-09,4298.73,Wire Transfer
5139,1240,489,5,2023-07-21,2488.81,Debit Card
5140,1353,716,3,2023-02-10,6961.68,Cash
5141,775,556,4,2024-04-12,3962.14,Cash
5142,1333,522,1,2023-01-01,1896.79,Wire Transfer
5143,2111,672,4,2023-03-31,3821.22,Credit Card
5144,1213,541,4,2025-05-26,2631.59,Wire Transfer
5145,1757,569,4,2024-05-30,8059.9,Credit Card
5146,870,301,5,2022-08-01,9841.99,Cash
5147,469,334,1,2024-11-26,742.17,Credit Card
5148,1386,746,4,2022-10-30,7055.19,Cash
5149,1484,379,3,2023-09-25,3007.6,Wire Transfer
5150,1124,536,5,2024-08-02,1130.88,Debit Card
5151,1326,634,3,2023-02-02,636.34,Debit Card
5152,1730,677,3,2023-07-15,8869.59,Debit Card
5153,1959,649,4,2024-12-07,3859.26,Credit Card
5154,1795,398,3,2025-10-01,9948.17,Debit Card
5155,447,382,1,2024-02-12,4702.58,Credit Card
5156,1864,755,3,2022-01-15,2282.18,Debit Card
5157,2019,777,4,2023-05-10,7882.86,Credit Card
5158,2061,715,3,2023-08-06,9301.68,Credit Card
5159,1761,492,5,2023-05-11,8248.4,Cash
5160,331,553,5,2023-09-29,7579.39,Cash
5161,553,709,5,2024-07-12,3679.65,Wire Transfer
5162,396,338,2,2022-06-26,1112.66,Cash
5163,2017,314,5,2023-02-03,2412.34,Credit Card
5164,2140,692,5,2024-01-12,4744.7,Cash
5165,1130,647,2,2023-04-06,9583.9,Cash
5166,1890,610,5,2025-12-17,7367.11,Cash
5167,1606,686,4,2023-09-22,8368.69,Credit Card
5168,1222,509,5,2025-06-23,3134.29,Credit Card
5169,845,657,5,2025-08-01,6996.32,Wire Transfer
5170,427,762,2,2025-05-05,8693.16,Cash
5171,901,389,4,2022-03-10,5054.41,Cash
5172,1700,356,3,2025-10-15,4583.97,Credit Card
5173,1701,394,1,2022-07-07,7334.34,Wire Transfer
5174,465,393,4,2022-02-20,5819.16,Wire Transfer
5175,1596,640,3,2023-08-28,9935.13,Credit Card
5176,1710,385,4,2022-10-12,4538.48,Cash
5177,1658,745,3,2022-09-26,2171.46,Wire Transfer
5178,846,545,3,2023-02-25,4983.38,Wire Transfer
5179,411,322,4,2022-12-29,2734.45,Cash
5180,1796,591,2,2024-09-26,5831.91,Wire Transfer
5181,2164,785,4,2022-09-30,1695.07,Cash
5182,1601,572,4,2024-03-03,9524.77,Wire Transfer
5183,1619,606,3,2025-12-11,8668.32,Wire Transfer
5184,1674,422,1,2023-09-24,1977.87,Credit Card
5185,1143,428,3,2024-07-26,2137.73,Wire Transfer
5186,1588,413,5,2025-11-16,5368.17,Cash
5187,2100,727,4,2022-07-20,7842.37,Wire Transfer
5188,657,573,4,2023-09-04,2581.25,Credit Card
5189,925,636,2,2025-05-26,1079.23,Wire Transfer
5190,1952,742,3,2025-09-23,5682.58,Debit Card
5191,1450,430,2,2024-05-27,7070.17,Cash
5192,1182,432,4,2022-07-29,2821.47,Debit Card
5193,1355,385,3,2025-08-09,7527.79,Credit Card
5194,788,723,3,2022-09-12,9531.12,Debit Card
5195,676,782,5,2023-05-31,1802.21,Wire Transfer
5196,2022,650,5,2023-07-03,5354.78,Cash
5197,1186,690,1,2023-10-16,1040.0,Debit Card
5198,1501,381,5,2025-02-27,2463.28,Wire Transfer
5199,356,787,3,2025-03-17,1353.28,Debit Card
5200,1984,773,5,2024-11-16,4338.06,Wire Transfer
5201,1442,625,1,2022-02-02,8297.9,Wire Transfer
5202,390,369,4,2024-04-04,5982.74,Debit Card
5203,1641,448,5,2024-12-27,2614.56,Credit Card
5204,1181,748,3,2023-10-12,881.05,Cash
5205,1899,316,4,2025-10-11,5757.28,Credit Card
5206,1916,607,3,2025-04-17,1761.57,Debit Card
5207,746,405,4,2024-07-20,3755.97,Wire Transfer
5208,241,465,3,2022-04-02,5346.83,Debit Card
5209,507,788,5,2024-08-10,9085.46,Wire Transfer
5210,1143,501,5,2025-08-23,1277.32,Wire Transfer
5211,538,497,1,2023-07-08,6851.77,Credit Card
5212,1538,726,4,2025-05-08,633.77,Credit Card
5213,1299,485,1,2023-04-03,6484.13,Debit Card
5214,1153,622,2,2024-04-12,5739.56,Cash
5215,479,565,5,2024-08-04,8212.73,Credit Card
5216,1400,663,4,2024-09-16,5550.79,Wire Transfer
5217,1096,400,1,2025-07-12,3849.86,Debit Card
5218,1886,642,1,2022-12-09,2806.13,Debit Card
5219,473,620,2,2023-01-19,1309.87,Cash
5220,1037,514,1,2024-10-24,5578.82,Debit Card
5221,820,578,3,2022-09-16,8939.06,Credit Card
5222,1875,462,5,2023-11-09,5390.07,Wire Transfer
5223,1062,739,1,2022-01-30,7521.48,Debit Card
5224,2007,457,1,2022-07-25,3335.13,Debit Card
5225,2083,722,2,2024-09-18,4757.24,Wire Transfer
5226,1131,551,3,2024-12-27,3583.73,Debit Card
5227,489,666,1,2022-06-18,1538.03,Debit Card
5228,924,397,5,2022-11-29,4461.39,Cash
5229,1093,318,5,2022-05-25,7760.73,Credit Card
5230,472,627,1,2023-09-25,4252.26,Debit Card
5231,2154,749,3,2022-07-04,6676.7,Credit Card
5232,1290,683,5,2023-10-01,7706.85,Cash
5233,683,397,5,2024-12-04,3565.99,Credit Card
5234,1136,301,3,2024-09-24,8076.39,Cash
5235,448,516,3,2023-02-14,3719.79,Credit Card
5236,356,432,1,2024-09-10,2933.02,Credit Card
5237,1271,560,4,2025-09-16,2613.24,Debit Card
5238,2159,425,2,2023-05-23,2399.09,Credit Card
5239,654,382,4,2023-04-26,7502.68,Debit Card
5240,401,583,4,2024-04-14,8931.34,Debit Card
5241,1884,471,5,2022-12-25,2691.16,Credit Card
5242,324,359,3,2024-08-09,1309.78,Debit Card
5243,201,332,5,2025-04-30,3480.79,Credit Card
5244,1168,461,2,2023-11-02,6749.55,Wire Transfer
5245,1983,584,1,2024-09-19,4000.94,Debit Card
5246,1055,406,2,2024-08-09,5717.18,Wire Transfer
5247,840,405,5,2022-02-26,7570.9,Wire Transfer
5248,391,739,5,2022-09-25,4380.55,Debit Card
5249,1803,528,5,2025-07-28,9997.1,Cash
5250,716,488,5,2025-10-02,3330.52,Cash
5251,642,370,4,2025-02-13,9793.36,Wire Transfer
5252,2145,618,1,2025-09-07,2428.78,Wire Transfer
5253,2039,764,4,2023-03-23,1553.85,Credit Card
5254,2030,590,5,2022-12-28,7632.89,Wire Transfer
5255,343,387,3,2023-07-16,7171.94,Debit Card
5256,1415,670,4,2022-03-22,8206.11,Cash
5257,733,662,5,2025-03-28,3764.11,Cash
5258,427,772,5,2025-12-07,9342.67,Cash
5259,1537,356,1,2025-04-18,1635.07,Debit Card
5260,1853,413,2,2024-03-21,787.63,Credit Card
5261,1149,313,4,2023-03-08,3355.36,Debit Card
5262,1526,740,4,2022-10-16,8074.58,Debit Card
5263,1878,318,4,2023-06-16,6893.33,Cash
5264,660,482,5,2024-08-31,4643.98,Debit Card
5265,1625,761,1,2023-10-15,2934.41,Wire Transfer
5266,751,413,5,2025-09-25,1063.09,Debit Card
5267,593,529,5,2025-06-01,3706.3,Cash
5268,2091,471,3,2022-05-30,4870.19,Cash
5269,1988,595,1,2022-07-12,7026.73,Debit Card
5270,1045,489,4,2024-09-14,6636.73,Wire Transfer
5271,1431,726,2,2022-12-03,9499.78,Wire Transfer
5272,410,765,4,2025-02-28,1453.76,Cash
5273,1339,379,5,2024-05-13,3695.23,Wire Transfer
5274,1961,446,1,2022-12-02,5074.99,Wire Transfer
5275,846,707,1,2023-11-30,6871.61,Credit Card
5276,1475,482,1,2023-08-16,5206.79,Credit Card
5277,419,799,3,2025-06-28,9171.2,Wire Transfer
5278,607,586,4,2022-02-16,6282.39,Wire Transfer
5279,1667,550,3,2025-07-31,876.82,Credit Card
5280,1827,654,2,2024-08-10,1579.73,Credit Card
5281,1578,614,5,2024-12-12,7658.21,Credit Card
5282,1088,496,3,2022-01-04,7299.98,Cash
5283,758,623,3,2024-07-06,1958.22,Cash
5284,750,371,5,2024-05-09,1059.63,Credit Card
5285,342,548,1,2024-02-24,5997.82,Credit Card
5286,812,446,5,2025-02-21,6539.52,Credit Card
5287,701,406,4,2024-03-22,1785.35,Cash
5288,1040,563,5,2025-06-05,4999.38,Cash
5289,902,596,1,2022-12-06,3405.4,Wire Transfer
5290,1771,370,5,2025-03-22,9347.4,Debit Card
5291,1883,770,3,2022-09-19,2582.4,Wire Transfer
5292,1766,493,2,2025-04-02,7465.98,Debit Card
5293,2070,368,3,2025-10-05,5422.27,Debit Card
5294,1731,794,2,2023-05-06,609.45,Debit Card
5295,796,605,5,2024-02-13,5411.49,Wire Transfer
5296,2105,352,4,2024-08-19,1444.99,Cash
5297,481,670,5,2022-04-27,6761.09,Cash
5298,624,663,1,2023-12-23,5872.47,Cash
5299,1056,585,5,2023-06-11,599.06,Cash
5300,470,705,2,2025-06-27,2444.58,Wire Transfer
5301,354,774,3,2025-07-03,7874.14,Credit Card
5302,814,634,4,2024-10-20,3119.84,Debit Card
5303,1951,309,5,2024-08-15,5243.19,Cash
5304,862,551,5,2024-12-07,3463.99,Cash
5305,2168,731,3,2023-06-19,9254.51,Wire Transfer
5306,283,632,4,2023-08-14,5597.48,Debit Card
5307,1846,598,5,2024-03-19,7113.65,Cash
5308,1147,735,5,2025-10-01,1293.02,Credit Card
5309,1099,484,2,2024-11-23,883.19,Cash
5310,1650,479,2,2024-03-15,2962.67,Debit Card
5311,1499,498,1,2025-01-29,3436.78,Credit Card
5312,1937,428,3,2023-06-26,7032.97,Wire Transfer
5313,484,320,4,2024-12-02,5906.74,Credit Card
5314,1180,772,5,2023-08-23,4058.51,Debit Card
5315,373,711,5,2023-02-13,6714.12,Debit Card
5316,1551,722,1,2024-06-09,2053.87,Credit Card
5317,1942,628,5,2024-09-29,1103.15,Cash
5318,1287,365,3,2023-11-02,8617.8,Debit Card
5319,1297,482,1,2024-04-05,5857.49,Credit Card
5320,963,541,3,2024-10-10,6666.41,Debit Card
5321,1860,669,1,2025-01-25,3418.8,Cash
5322,1599,324,5,2025-07-31,4033.57,Cash
5323,833,684,1,2023-06-02,1282.49,Credit Card
5324,1732,731,2,2025-10-21,8641.39,Wire Transfer
5325,987,755,4,2024-07-19,6128.17,Wire Transfer
5326,1143,383,5,2025-02-24,1294.46,Cash
5327,1212,770,4,2024-10-18,8143.03,Wire Transfer
5328,598,619,5,2022-10-28,4719.1,Cash
5329,1344,485,4,2022-04-15,7768.46,Wire Transfer
5330,1134,739,2,2024-11-26,619.89,Cash
5331,1661,616,4,2024-01-17,773.03,Debit Card
5332,2053,399,1,2024-10-22,2122.44,Credit Card
5333,876,362,4,2023-11-28,2503.71,Credit Card
5334,1136,586,5,2023-04-01,7757.58,Wire Transfer
