artwork_id,title,artist_id,category_id,year_created,inventory_status,acquisition_date,retail_price
1392,Artwork Title 450,340,10,2014,Sold,2022-04-20,7404.36
1393,Artwork Title 2064,414,6,2014,In Stock,2015-01-05,5365.5
1394,Artwork Title 803,322,6,2022,Sold,2024-01-12,5252.85
1395,Artwork Title 596,288,4,2017,Sold,2021-06-23,7256.63
1396,Artwork Title 30,486,6,2009,Sold,2021-03-27,5773.92
1397,Artwork Title 1103,180,4,2007,Sold,2022-03-26,4259.05
1398,Artwork Title 1719,368,2,2002,Sold,2025-01-03,9926.01
1399,Artwork Title 336,488,8,2019,Sold,2024-08-08,2434.54
1400,Artwork Title 1123,475,8,2007,Sold,2021-10-14,7505.55
1401,Artwork Title 2545,468,6,2021,In Stock,2024-06-05,8363.43
1402,Artwork Title 2759,422,9,2009,Sold,2022-05-28,5727.35
1403,Artwork Title 410,427,6,2005,Sold,2022-09-19,2405.33
1404,Artwork Title 136,403,1,2012,Sold,2024-12-26,5003.87
1405,Artwork Title 1901,466,10,2007,In Stock,2016-01-09,3379.8
1406,Artwork Title 1422,459,4,2009,Sold,2021-10-12,9400.66
1407,Artwork Title 118,348,10,2009,Sold,2021-04-04,7676.12
1408,Artwork Title 1583,500,6,2007,Sold,2021-09-05,6147.18
1409,Artwork Title 2507,344,8,2015,Sold,2023-01-14,9600.2
1410,Artwork Title 736,291,3,2001,Sold,2023-07-21,7237.02
1411,Artwork Title 1291,232,7,2022,In Stock,2019-06-29,4380.37
1412,Artwork Title 1297,148,5,2008,Sold,2021-11-12,4914.27
1413,Artwork Title 987,211,9,2017,Sold,2022-05-19,9912.49
1414,Artwork Title 47,322,9,2009,Sold,2023-04-12,5728.82
1415,Artwork Title 285,113,8,2013,Sold,2021-12-23,5164.54
1416,Artwork Title 1230,425,10,2003,Sold,2023-08-22,6566.78
1417,Artwork Title 1037,120,3,2000,Sold,2021-12-21,6239.3
1418,Artwork Title 2232,419,9,2015,Sold,2021-07-24,8513.87
1419,Artwork Title 1216,483,6,2003,Sold,2022-01-30,6587.82
1420,Artwork Title 2045,456,1,2016,Sold,2021-10-26,4172.3
1421,Artwork Title 2145,243,6,2001,In Stock,2018-07-30,9887.03
1422,Artwork Title 105,263,8,2011,In Stock,2022-10-02,8550.78
1423,Artwork Title 511,361,7,2009,In Stock,2017-09-10,9905.32
1424,Artwork Title 1503,390,2,2006,Sold,2023-08-03,2132.31
1425,Artwork Title 1028,229,6,2022,Sold,2021-10-07,2155.17
1426,Artwork Title 1810,267,2,2007,Sold,2021-07-26,6846.58
1427,Artwork Title 2063,324,9,2006,Sold,2023-06-04,3697.74
1428,Artwork Title 267,176,8,2003,Sold,2022-12-11,4601.35
1429,Artwork Title 1153,442,4,2008,In Stock,2015-10-12,2085.36
1430,Artwork Title 997,373,4,2002,Sold,2023-07-24,1392.17
1431,Artwork Title 2678,348,3,2016,Sold,2022-02-11,6822.44
1432,Artwork Title 314,366,6,2017,In Stock,2025-03-21,7700.72
1433,Artwork Title 2201,322,6,2008,Sold,2022-02-16,4630.96
1434,Artwork Title 2381,125,3,2023,Sold,2024-05-02,6044.36
1435,Artwork Title 2401,343,9,2006,Sold,2024-11-26,4949.45
1436,Artwork Title 293,398,3,2010,Sold,2022-07-27,7439.36
1437,Artwork Title 206,487,2,2000,Sold,2022-02-05,8057.53
1438,Artwork Title 1452,103,8,2012,Sold,2021-12-01,3495.21
1439,Artwork Title 1478,127,9,2017,Sold,2023-09-11,9196.42
1440,Artwork Title 1402,126,6,2011,Sold,2021-12-05,5556.76
1441,Artwork Title 2215,207,9,2006,Sold,2023-07-22,5506.27
1442,Artwork Title 752,258,2,2013,Sold,2021-07-01,5951.66
1443,Artwork Title 671,410,10,2006,In Stock,2021-11-29,5268.42
1444,Artwork Title 1317,416,9,2009,Sold,2022-07-19,5292.64
1445,Artwork Title 697,319,9,2014,Sold,2024-03-25,2792.88
1446,Artwork Title 2635,315,7,2015,Sold,2021-07-27,10762.36
1447,Artwork Title 1895,466,5,2011,Sold,2021-04-19,5592.59
1448,Artwork Title 620,143,2,2015,Sold,2022-12-12,4487.35
1449,Artwork Title 1326,120,2,2006,Sold,2022-04-03,5683.81
1450,Artwork Title 2716,223,7,2007,Sold,2022-05-01,6253.7
1451,Artwork Title 1334,178,1,2010,Sold,2021-08-27,5019.47
1452,Artwork Title 1709,221,5,2018,Sold,2022-05-13,6365.94
1453,Artwork Title 2175,268,6,2023,Sold,2022-10-21,4651.88
1454,Artwork Title 2746,199,6,2003,Sold,2022-11-29,9418.68
1455,Artwork Title 1868,406,4,2001,Sold,2022-03-31,5657.4
1456,Artwork Title 805,277,9,2020,In Stock,2020-03-09,8381.24
1457,Artwork Title 1393,315,2,2005,Sold,2021-08-05,5551.04
1458,Artwork Title 1444,189,4,2010,Sold,2022-08-03,9122.49
1459,Artwork Title 793,249,6,2009,Sold,2021-12-06,3294.44
1460,Artwork Title 1697,479,6,2018,Sold,2024-10-16,9300.46
1461,Artwork Title 1983,327,1,2006,Sold,2021-03-21,5618.53
1462,Artwork Title 982,461,6,2008,In Stock,2021-11-14,8721.51
1463,Artwork Title 193,228,8,2019,Sold,2022-02-27,2907.56
1464,Artwork Title 1207,310,8,2009,Sold,2023-01-13,9908.36
1465,Artwork Title 881,468,7,2016,Sold,2023-11-29,7666.76
1466,Artwork Title 1802,246,4,2008,Sold,2021-05-21,2663.35
1467,Artwork Title 1483,394,9,2001,Sold,2022-03-12,7878.52
1468,Artwork Title 766,119,6,2001,Sold,2023-06-08,8882.76
1469,Artwork Title 278,453,2,2004,In Stock,2019-12-16,9014.79
1470,Artwork Title 1964,369,10,2013,Sold,2024-11-02,11185.57
1471,Artwork Title 2276,344,10,2012,In Stock,2024-01-09,2615.36
1472,Artwork Title 1201,413,2,2008,Sold,2022-04-26,5310.76
1473,Artwork Title 1085,360,10,2012,In Stock,2019-05-13,9248.6
1474,Artwork Title 2355,153,8,2008,Sold,2022-09-23,7679.1
1475,Artwork Title 368,113,2,2023,Sold,2023-01-09,6127.56
1476,Artwork Title 1362,144,2,2016,Sold,2021-08-11,5047.27
1477,Artwork Title 513,412,8,2020,Sold,2021-11-27,5512.56
1478,Artwork Title 242,396,2,2023,Sold,2022-09-15,4465.75
1479,Artwork Title 397,308,8,2000,Sold,2023-11-23,963.16
1480,Artwork Title 1613,389,9,2022,Sold,2023-01-10,3475.34
1481,Artwork Title 684,326,7,2019,Sold,2022-03-20,4837.1
1482,Artwork Title 254,459,7,2010,Sold,2021-04-11,851.82
1483,Artwork Title 2640,273,4,2004,Sold,2021-11-03,2878.29
1484,Artwork Title 2467,364,4,2017,Sold,2021-09-30,4776.62
1485,Artwork Title 2774,455,3,2009,Sold,2023-02-20,5511.06
1486,Artwork Title 604,372,1,2002,Sold,2021-05-22,6116.46
1487,Artwork Title 1652,120,9,2019,Sold,2024-01-13,1173.53
1488,Artwork Title 2505,286,6,2009,Sold,2021-03-09,4405.99
1489,Artwork Title 1386,110,6,2002,Sold,2023-12-08,621.44
1490,Artwork Title 2247,177,4,2009,Sold,2024-06-14,8825.79
1491,Artwork Title 2419,189,7,2009,Sold,2023-10-28,6091.81
1492,Artwork Title 2475,330,3,2012,Sold,2022-05-29,4675.79
1493,Artwork Title 1785,375,5,2010,In Stock,2018-07-17,7969.81
1494,Artwork Title 1465,222,2,2006,Sold,2022-11-07,8197.15
1495,Artwork Title 374,162,9,2000,Sold,2021-08-22,4279.42
1496,Artwork Title 719,351,8,2021,Sold,2025-01-17,4808.12
1497,Artwork Title 2112,145,9,2015,Sold,2022-01-04,3606.86
1498,Artwork Title 434,479,10,2007,Sold,2021-10-17,2089.69
1499,Artwork Title 1372,190,3,2003,Sold,2024-08-14,3648.26
1500,Artwork Title 72,256,5,2006,Sold,2023-02-10,5336.25
1501,Artwork Title 2754,182,4,2019,Sold,2021-10-16,3687.83
1502,Artwork Title 405,208,5,2019,Sold,2022-07-10,2709.5
1503,Artwork Title 2223,414,7,2003,Sold,2023-03-18,6625.75
1504,Artwork Title 2577,215,2,2001,Sold,2024-01-23,5827.2
1505,Artwork Title 1049,325,5,2012,Sold,2023-01-19,4847.2
1506,Artwork Title 824,447,7,2005,Sold,2023-08-01,3271.74
1507,Artwork Title 2282,362,10,2008,Sold,2021-11-28,7306.6
1508,Artwork Title 1295,118,4,2023,Sold,2022-01-31,8345.57
1509,Artwork Title 540,150,7,2000,Sold,2022-11-02,3848.57
1510,Artwork Title 2454,296,6,2018,Sold,2024-09-17,6993.07
1511,Artwork Title 1759,199,9,2005,Sold,2022-09-14,6279.26
1512,Artwork Title 2097,369,5,2023,Sold,2022-03-27,6662.36
1513,Artwork Title 371,468,9,2002,Sold,2022-02-04,6537.42
1514,Artwork Title 1630,267,1,2007,Sold,2021-12-12,5908.5
1515,Artwork Title 2461,437,5,2014,Sold,2024-03-24,1261.32
1516,Artwork Title 728,396,8,2015,Sold,2023-06-21,4091.51
1517,Artwork Title 1592,229,3,2023,Sold,2022-06-30,2280.14
1518,Artwork Title 2362,101,7,2022,Sold,2021-05-13,7078.46
1519,Artwork Title 593,383,7,2019,Sold,2023-02-20,6642.66
1520,Artwork Title 1370,112,2,2012,Sold,2022-04-27,3483.69
1521,Artwork Title 918,209,1,2017,Sold,2022-10-15,3698.38
1522,Artwork Title 952,432,10,2020,Sold,2021-11-12,6795.28
1523,Artwork Title 329,271,9,2008,In Stock,2018-04-06,3567.3
1524,Artwork Title 2770,271,3,2005,Sold,2023-10-04,7105.71
1525,Artwork Title 1347,405,4,2023,Sold,2021-09-19,5108.79
1526,Artwork Title 1604,221,2,2022,Sold,2021-10-22,6565.39
1527,Artwork Title 324,312,6,2016,Sold,2023-03-23,5046.63
1528,Artwork Title 1009,207,8,2002,Sold,2021-08-01,5983.32
1529,Artwork Title 93,462,5,2014,Sold,2022-02-11,7343.99
1530,Artwork Title 1959,475,4,2002,Sold,2021-04-10,4136.45
1531,Artwork Title 2680,104,1,2010,In Stock,2025-04-01,2151.86
1532,Artwork Title 767,278,1,2012,Sold,2023-10-23,614.6
1533,Artwork Title 1957,303,1,2005,Sold,2021-12-06,6890.77
1534,Artwork Title 1376,160,2,2021,Sold,2021-05-29,1927.0
1535,Artwork Title 1319,419,1,2005,Sold,2023-01-19,6314.63
1536,Artwork Title 2206,142,9,2010,Sold,2023-01-01,5541.7
1537,Artwork Title 2065,231,4,2007,Sold,2022-01-26,2679.16
1538,Artwork Title 2524,290,4,2017,Sold,2022-06-02,1985.74
1539,Artwork Title 187,439,1,2012,In Stock,2017-06-02,5822.67
1540,Artwork Title 734,405,3,2010,Sold,2022-02-07,6343.1
1541,Artwork Title 2288,122,2,2017,In Stock,2019-09-16,6372.49
1542,Artwork Title 2471,479,5,2007,Sold,2021-02-21,3159.32
1543,Artwork Title 1564,318,1,2003,Sold,2022-07-19,8234.07
1544,Artwork Title 900,242,9,2010,Sold,2021-05-08,3627.18
1545,Artwork Title 2257,419,10,2004,In Stock,2019-02-26,6613.56
1546,Artwork Title 2665,461,5,2011,Sold,2022-08-03,750.74
1547,Artwork Title 1633,225,10,2017,Sold,2022-03-05,2791.93
1548,Artwork Title 661,193,10,2010,Sold,2021-09-14,6138.42
1549,Artwork Title 1721,227,9,2005,Sold,2023-08-31,10102.59
1550,Artwork Title 1711,118,2,2008,Sold,2022-11-19,4677.59
1551,Artwork Title 760,435,8,2017,Sold,2023-04-18,5018.83
1552,Artwork Title 791,298,10,2003,In Stock,2025-04-16,9350.67
1553,Artwork Title 1563,479,6,2021,Sold,2021-10-21,2629.72
1554,Artwork Title 1421,171,5,2021,Sold,2021-06-30,6014.83
1555,Artwork Title 682,253,2,2001,Sold,2024-05-10,4953.43
1556,Artwork Title 575,188,3,2017,Sold,2022-11-03,5637.99
1557,Artwork Title 2444,411,4,2007,Sold,2025-06-12,7756.3
1558,Artwork Title 459,353,2,2002,Sold,2023-12-04,5287.12
1559,Artwork Title 2188,450,7,2000,Sold,2024-09-02,6262.85
1560,Artwork Title 1185,161,2,2002,Sold,2023-11-12,10432.62
1561,Artwork Title 1531,487,6,2004,Sold,2024-01-07,8577.15
1562,Artwork Title 1608,480,10,2001,In Stock,2022-12-23,9753.92
1563,Artwork Title 334,322,7,2022,In Stock,2022-03-02,7963.32
1564,Artwork Title 1181,180,4,2004,Sold,2022-04-22,7586.0
1565,Artwork Title 1222,154,5,2010,Sold,2022-06-06,7457.0
1566,Artwork Title 2638,172,7,2013,Sold,2021-08-05,2698.56
1567,Artwork Title 1434,225,10,2000,Sold,2023-01-20,1528.13
1568,Artwork Title 2788,215,4,2003,Sold,2021-08-28,4803.45
1569,Artwork Title 501,230,1,2005,Sold,2022-08-18,5764.39
1570,Artwork Title 325,236,6,2006,Sold,2022-05-12,7014.31
1571,Artwork Title 1833,177,4,2018,In Stock,2017-11-29,2140.41
1572,Artwork Title 1336,382,10,2000,Sold,2023-09-16,6437.16
1573,Artwork Title 599,243,4,2008,Sold,2021-08-31,6706.67
1574,Artwork Title 1533,298,1,2003,Sold,2022-07-22,6464.89
1575,Artwork Title 2585,460,10,2023,Sold,2023-06-09,10907.43
1576,Artwork Title 143,335,9,2017,Sold,2024-07-02,5724.85
1577,Artwork Title 931,205,6,2008,Sold,2023-09-03,5700.45
1578,Artwork Title 1477,337,10,2001,Sold,2022-05-06,8739.46
1579,Artwork Title 1351,311,6,2017,Sold,2022-03-10,3033.14
1580,Artwork Title 1826,428,5,2015,Sold,2023-01-06,5813.23
1581,Artwork Title 720,131,5,2005,Sold,2022-07-11,6924.83
1582,Artwork Title 352,381,6,2012,Sold,2023-10-22,5255.97
1583,Artwork Title 488,349,2,2019,Sold,2022-10-22,3497.54
1584,Artwork Title 77,476,3,2002,Sold,2022-10-29,7133.68
1585,Artwork Title 983,273,9,2008,Sold,2022-03-07,5535.14
1586,Artwork Title 1756,402,8,2023,Sold,2022-11-09,5748.12
1587,Artwork Title 1367,239,2,2023,Sold,2022-11-04,5671.45
1588,Artwork Title 2752,290,9,2011,Sold,2022-05-03,4829.77
1589,Artwork Title 2615,299,9,2000,Sold,2024-01-13,5109.24
1590,Artwork Title 1325,435,7,2009,Sold,2023-07-01,3871.68
1591,Artwork Title 2108,476,4,2012,Sold,2023-01-13,5699.62
1592,Artwork Title 2398,290,3,2013,In Stock,2020-04-19,6515.25
1593,Artwork Title 176,346,7,2000,Sold,2022-03-31,3980.01
1594,Artwork Title 1355,307,2,2010,Sold,2023-06-02,3169.63
1595,Artwork Title 554,485,6,2012,Sold,2021-12-05,5871.11
1596,Artwork Title 1327,398,10,2018,Sold,2022-11-17,11510.28
1597,Artwork Title 2404,318,1,2009,Sold,2022-02-21,7337.29
1598,Artwork Title 2168,122,3,2003,Sold,2022-02-19,7551.94
1599,Artwork Title 1880,326,7,2014,Sold,2022-05-05,5331.14
1600,Artwork Title 2417,293,4,2013,Sold,2022-07-25,6428.49
1601,Artwork Title 122,245,10,2017,Sold,2021-11-23,6711.4
1602,Artwork Title 2054,333,5,2023,Sold,2023-09-12,5275.0
1603,Artwork Title 1062,354,3,2006,Sold,2022-06-15,3720.85
1604,Artwork Title 162,257,8,2016,Sold,2023-10-28,5884.11
1605,Artwork Title 664,274,10,2000,Sold,2022-05-01,5447.16
1606,Artwork Title 695,385,7,2000,Sold,2023-02-11,6837.07
1607,Artwork Title 439,114,2,2012,In Stock,2015-05-21,5440.5
1608,Artwork Title 1308,239,5,2020,Sold,2022-08-17,7990.56
1609,Artwork Title 1217,446,6,2019,Sold,2021-09-21,3979.54
1610,Artwork Title 2157,462,1,2001,Sold,2022-06-17,6589.15
1611,Artwork Title 1893,297,1,2021,Sold,2022-06-16,9011.46
1612,Artwork Title 1989,198,8,2018,Sold,2023-07-19,5795.81
1613,Artwork Title 1559,498,10,2010,In Stock,2024-11-13,7038.15
1614,Artwork Title 1836,336,10,2016,Sold,2021-09-06,5149.31
1615,Artwork Title 382,183,6,2004,Sold,2022-05-16,4319.81
1616,Artwork Title 875,472,3,2001,Sold,2022-05-30,4228.21
1617,Artwork Title 1735,381,1,2001,Sold,2023-09-11,6315.22
1618,Artwork Title 70,325,3,2006,Sold,2022-05-20,7791.37
1619,Artwork Title 484,476,1,2001,Sold,2024-02-14,6292.47
1620,Artwork Title 2336,142,5,2021,In Stock,2025-06-24,5130.72
1621,Artwork Title 1151,264,8,2004,Sold,2024-03-14,5115.69
1622,Artwork Title 333,204,2,2008,In Stock,2021-07-16,1387.24
1623,Artwork Title 1497,306,8,2010,Sold,2022-01-29,9747.04
1624,Artwork Title 1054,361,5,2006,Sold,2024-04-03,4059.52
1625,Artwork Title 1718,364,1,2018,Sold,2022-05-27,2708.33
1626,Artwork Title 1212,387,5,2015,Sold,2021-02-21,7932.02
1627,Artwork Title 1257,431,7,2011,Sold,2022-06-29,4578.98
1628,Artwork Title 663,475,8,2003,In Stock,2016-12-17,5304.51
1629,Artwork Title 933,196,1,2009,Sold,2022-06-01,7233.54
1630,Artwork Title 2561,331,8,2013,Sold,2021-07-12,11808.26
1631,Artwork Title 1943,469,9,2006,Sold,2021-03-17,6308.24
1632,Artwork Title 167,401,4,2014,Sold,2021-03-25,6550.26
1633,Artwork Title 1115,113,8,2015,Sold,2024-09-04,2240.82
1634,Artwork Title 1173,221,4,2013,Sold,2023-06-23,10525.3
1635,Artwork Title 1980,442,4,2022,Sold,2022-07-22,5394.77
1636,Artwork Title 1763,303,8,2006,Sold,2025-09-07,5593.93
1637,Artwork Title 1827,372,6,2012,In Stock,2017-07-10,5187.13
1638,Artwork Title 357,345,6,2018,Sold,2025-01-25,3008.61
1639,Artwork Title 1723,178,8,2017,Sold,2021-09-30,3293.65
1640,Artwork Title 1194,188,6,2015,Sold,2021-08-20,7095.0
1641,Artwork Title 1561,473,9,2016,Sold,2021-03-15,5263.08
1642,Artwork Title 1,225,7,2015,Sold,2024-01-28,6665.37
1643,Artwork Title 391,474,6,2010,Sold,2023-06-22,2960.12
1644,Artwork Title 1796,155,8,2002,Sold,2021-11-07,4910.96
1645,Artwork Title 905,165,5,2005,In Stock,2016-10-07,7728.49
1646,Artwork Title 166,414,9,2020,Sold,2021-03-11,5291.28
1647,Artwork Title 1208,449,6,2009,Sold,2022-06-13,8977.32
1648,Artwork Title 2695,411,8,2012,Sold,2021-10-23,3028.54
1649,Artwork Title 1455,321,6,2009,Sold,2022-01-31,965.92
1650,Artwork Title 1098,468,2,2000,Sold,2022-01-02,3965.93
1651,Artwork Title 64,267,8,2020,Sold,2023-11-11,5721.4
1652,Artwork Title 1508,482,3,2000,Sold,2022-11-20,10873.14
1653,Artwork Title 1905,210,1,2023,Sold,2021-06-14,5913.73
1654,Artwork Title 1249,415,5,2016,Sold,2021-06-20,2368.39
1655,Artwork Title 2379,125,7,2019,Sold,2022-11-30,4615.67
1656,Artwork Title 1071,480,9,2011,Sold,2025-05-02,3109.64
1657,Artwork Title 2248,224,9,2011,In Stock,2022-02-01,4925.1
1658,Artwork Title 2499,169,5,2016,Sold,2021-07-10,3285.03
1659,Artwork Title 432,225,3,2012,Sold,2021-12-07,5662.5
1660,Artwork Title 2144,400,7,2006,Sold,2022-02-22,5042.58
1661,Artwork Title 2370,404,5,2018,Sold,2021-08-04,7246.24
1662,Artwork Title 2525,353,5,2019,Sold,2022-03-29,11260.04
1663,Artwork Title 687,109,3,2022,Sold,2023-12-30,5828.16
1664,Artwork Title 600,203,10,2020,Sold,2022-03-06,5861.58
1665,Artwork Title 173,281,4,2012,Sold,2021-07-19,4829.23
1666,Artwork Title 1494,349,7,2006,Sold,2022-09-03,1694.97
1667,Artwork Title 1671,276,1,2016,Sold,2021-04-01,3430.23
1668,Artwork Title 714,254,9,2020,Sold,2022-09-07,3089.81
1669,Artwork Title 2630,353,10,2003,Sold,2021-12-13,10934.72
1670,Artwork Title 1313,428,10,2007,Sold,2022-12-19,3022.8
1671,Artwork Title 617,371,7,2000,Sold,2024-07-07,4736.22
1672,Artwork Title 2369,239,8,2007,Sold,2024-12-21,2405.16
1673,Artwork Title 204,476,4,2018,Sold,2022-02-09,7033.6
1674,Artwork Title 715,450,6,2013,Sold,2022-01-03,3161.16
1675,Artwork Title 566,203,8,2014,Sold,2022-05-07,5423.25
1676,Artwork Title 1060,309,8,2013,Sold,2024-08-24,5515.37
1677,Artwork Title 1996,313,5,2019,Sold,2022-12-14,3183.44
1678,Artwork Title 806,218,3,2015,Sold,2023-05-26,5036.59
1679,Artwork Title 698,427,8,2006,Sold,2022-09-20,5552.57
1680,Artwork Title 531,150,1,2021,Sold,2023-03-03,9645.22
1681,Artwork Title 1223,259,9,2000,In Stock,2016-04-10,8121.61
1682,Artwork Title 182,197,4,2001,Sold,2023-10-21,7767.15
1683,Artwork Title 800,402,10,2001,Sold,2022-01-21,4539.03
1684,Artwork Title 2339,232,4,2012,Sold,2024-09-20,7043.97
1685,Artwork Title 232,250,1,2008,Sold,2023-05-05,6440.48
1686,Artwork Title 1551,344,6,2022,Sold,2021-03-28,5518.37
1687,Artwork Title 1375,253,6,2002,Sold,2023-04-05,5849.44
1688,Artwork Title 509,286,3,2022,In Stock,2017-12-07,9720.03
1689,Artwork Title 328,237,9,2021,Sold,2025-02-12,2044.91
1690,Artwork Title 843,198,8,2000,Sold,2021-06-26,8175.4
1691,Artwork Title 485,486,3,2022,Sold,2021-11-14,4349.96
1692,Artwork Title 2748,410,5,2003,In Stock,2024-10-16,7209.79
1693,Artwork Title 1022,455,3,2008,Sold,2022-05-02,5413.15
1694,Artwork Title 1717,161,7,2016,Sold,2024-07-06,7064.88
1695,Artwork Title 2530,194,6,2013,Sold,2023-08-20,5448.39
1696,Artwork Title 388,162,6,2020,Sold,2023-01-08,9137.64
1697,Artwork Title 705,211,2,2004,Sold,2022-03-18,5054.2
1698,Artwork Title 1894,360,9,2004,Sold,2022-01-01,4528.66
1699,Artwork Title 1995,359,4,2006,Sold,2022-01-16,4017.06
1700,Artwork Title 2590,172,5,2002,Sold,2022-05-16,8298.27
1701,Artwork Title 2333,422,7,2010,Sold,2021-12-24,5938.23
1702,Artwork Title 35,429,7,2003,Sold,2021-12-14,2394.86
1703,Artwork Title 2189,476,10,2009,Sold,2023-12-21,2499.35
1704,Artwork Title 110,237,7,2018,In Stock,2021-08-21,6147.58
1705,Artwork Title 476,141,4,2022,Sold,2023-04-27,3903.84
1706,Artwork Title 220,264,7,2006,Sold,2025-01-16,7256.43
1707,Artwork Title 1350,188,8,2014,Sold,2023-08-28,8564.6
1708,Artwork Title 1466,185,5,2016,Sold,2022-08-13,875.1
1709,Artwork Title 753,169,2,2018,Sold,2022-09-09,6238.27
1710,Artwork Title 2395,268,5,2022,Sold,2022-07-14,3549.98
1711,Artwork Title 2048,138,7,2018,Sold,2023-03-09,5559.49
1712,Artwork Title 1491,184,9,2017,Sold,2023-09-23,1404.42
1713,Artwork Title 454,106,10,2004,Sold,2023-06-12,5470.72
1714,Artwork Title 774,131,2,2014,Sold,2021-09-25,7429.26
1715,Artwork Title 1136,191,5,2022,Sold,2024-03-13,5165.44
1716,Artwork Title 1866,442,10,2023,Sold,2024-08-23,6931.57
1717,Artwork Title 1141,487,10,2001,Sold,2022-11-08,5458.45
1718,Artwork Title 2552,119,4,2007,Sold,2022-01-15,3971.9
1719,Artwork Title 1864,347,8,2023,Sold,2021-06-27,5041.53
1720,Artwork Title 256,385,1,2023,Sold,2025-06-22,879.23
1721,Artwork Title 960,224,3,2001,Sold,2022-02-28,4657.03
1722,Artwork Title 1607,373,6,2012,Sold,2021-08-17,7704.6
1723,Artwork Title 1594,482,5,2023,Sold,2021-12-10,6173.18
1724,Artwork Title 897,473,4,2003,Sold,2021-11-20,6410.3
1725,Artwork Title 937,475,1,2022,Sold,2022-08-17,8011.66
1726,Artwork Title 899,302,6,2005,Sold,2023-10-05,4361.59
1727,Artwork Title 1596,374,7,2003,Sold,2024-09-29,3554.37
1728,Artwork Title 59,379,10,2000,Sold,2025-02-03,9060.71
1729,Artwork Title 1168,156,7,2012,Sold,2021-12-18,6253.28
1730,Artwork Title 2194,399,2,2002,Sold,2022-03-14,6861.98
1731,Artwork Title 1911,172,5,2003,Sold,2022-01-02,2596.1
1732,Artwork Title 2611,211,1,2006,Sold,2022-06-17,7839.1
1733,Artwork Title 2148,363,3,2012,In Stock,2017-02-24,500.16
1734,Artwork Title 1211,303,2,2017,Sold,2021-09-20,11319.98
1735,Artwork Title 1835,459,3,2020,Sold,2021-07-20,1558.6
1736,Artwork Title 1738,288,6,2023,Sold,2021-07-10,7503.39
1737,Artwork Title 2660,157,4,2018,Sold,2024-04-17,5761.8
1738,Artwork Title 2413,464,10,2018,Sold,2022-07-16,9531.76
1739,Artwork Title 175,427,7,2009,Sold,2023-07-30,7310.18
1740,Artwork Title 2627,111,1,2019,Sold,2024-04-16,6745.04
1741,Artwork Title 1250,206,6,2008,Sold,2021-12-25,4981.25
1742,Artwork Title 1939,449,4,2001,Sold,2022-01-19,8613.19
1743,Artwork Title 390,179,10,2005,Sold,2023-07-16,6449.74
1744,Artwork Title 1199,486,5,2005,Sold,2023-08-20,7069.26
1745,Artwork Title 181,488,4,2004,Sold,2023-11-21,9531.19
1746,Artwork Title 1411,427,2,2014,Sold,2021-11-17,6215.56
1747,Artwork Title 5,369,3,2007,Sold,2023-03-05,5815.89
1748,Artwork Title 2628,172,3,2011,Sold,2022-01-13,8955.16
1749,Artwork Title 2459,347,3,2000,Sold,2022-01-23,2148.14
1750,Artwork Title 2655,361,4,2008,Sold,2022-02-18,5560.06
1751,Artwork Title 1058,492,7,2006,Sold,2022-03-24,8663.47
1752,Artwork Title 1139,342,7,2013,Sold,2024-07-29,7409.56
1753,Artwork Title 1748,367,7,2017,Sold,2022-02-04,4749.6
1754,Artwork Title 41,178,2,2005,Sold,2022-02-26,4624.65
1755,Artwork Title 2756,274,9,2014,Sold,2022-03-08,3705.56
1756,Artwork Title 1572,466,10,2015,Sold,2021-09-13,8531.45
1757,Artwork Title 928,166,5,2020,Sold,2022-08-14,5765.57
1758,Artwork Title 1712,409,9,2013,In Stock,2021-05-08,7990.62
1759,Artwork Title 2140,161,5,2001,Sold,2023-10-03,10532.97
1760,Artwork Title 519,352,10,2000,Sold,2022-10-05,1699.9
1761,Artwork Title 2406,411,2,2011,Sold,2022-06-04,9016.59
1762,Artwork Title 2602,242,2,2001,Sold,2022-04-02,6065.78
1763,Artwork Title 1310,247,1,2011,Sold,2021-06-30,7951.79
1764,Artwork Title 1847,463,1,2010,Sold,2021-10-26,5351.33
1765,Artwork Title 252,430,7,2009,Sold,2024-08-17,4339.98
1766,Artwork Title 880,106,3,2008,Sold,2025-03-04,6037.71
1767,Artwork Title 746,193,9,2023,Sold,2024-01-02,4492.28
1768,Artwork Title 667,335,6,2009,Sold,2021-12-02,4136.37
1769,Artwork Title 2086,328,1,2013,Sold,2024-04-30,8655.01
1770,Artwork Title 263,142,9,2010,In Stock,2020-03-25,9921.03
1771,Artwork Title 400,336,10,2004,Sold,2022-02-13,4031.66
1772,Artwork Title 1330,348,5,2007,Sold,2022-01-28,6394.24
1773,Artwork Title 1077,311,5,2015,Sold,2022-06-16,6096.17
1774,Artwork Title 470,244,9,2015,Sold,2022-06-21,5804.74
1775,Artwork Title 1610,487,4,2013,Sold,2023-05-26,4772.76
1776,Artwork Title 250,309,4,2013,Sold,2024-06-20,5264.77
1777,Artwork Title 1548,301,10,2017,Sold,2021-12-01,2708.47
1778,Artwork Title 1824,476,7,2016,Sold,2023-06-15,4700.5
1779,Artwork Title 2755,157,9,2003,In Stock,2017-11-02,4383.07
1780,Artwork Title 190,350,5,2023,Sold,2021-11-30,7619.03
1781,Artwork Title 765,339,10,2011,Sold,2025-05-02,5780.15
